activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.73Z,rue,DES ECOLES,RUEIL-MALMAISON,92500,92,POINT (2.371741 48.9468135),2.371741,48.9468135
47.73Z,rue,MARX DORMOY,PARIS 18,75018,75,POINT (1.5850699 50.5211105),1.5850699,50.5211105
47.73Z,boulevard,DU MONTPARNASSE,PARIS 6,75006,75,POINT (2.329006 48.8590128),2.329006,48.8590128
47.73Z,rue,DESIRE VIENOT,BAGNOLET,93170,93,POINT (2.446342 48.8592557),2.446342,48.8592557
47.73Z,avenue,MAURICE BERTEAUX,SARTROUVILLE,78500,78,POINT (2.6399925 48.8730489),2.6399925,48.8730489
47.73Z,avenue,DAUMESNIL,PARIS 12,75012,75,POINT (2.3023391 48.881673),2.3023391,48.881673
47.73Z,place,DU 19 MARS 1962,FOSSES,95470,95,POINT (1.6740776 48.7729229),1.6740776,48.7729229
47.73Z,rue,DU MONT VALERIEN,SURESNES,92150,92,POINT (2.0703583609232403 48.89506365),2.0703583609232403,48.89506365
47.73Z,rue,RAOUL BERTON,BAGNOLET,93170,93,POINT (2.46846 48.8546564),2.46846,48.8546564
47.73Z,place,DE LA HALLE,SAINT-DENIS,93200,93,POINT (2.4323412 48.5662135),2.4323412,48.5662135
47.73Z,avenue,HENRI BARBUSSE,MARLY-LA-VILLE,95670,95,POINT (2.3024316 48.8347302),2.3024316,48.8347302
47.73Z,rue,CHARRON,AUBERVILLIERS,93300,93,POINT (2.4456316 48.9219228),2.4456316,48.9219228
47.73Z,rue,DU DOCTEUR REMOND,SAINT-ARNOULT-EN-YVELINES,78730,78,POINT (2.3846754 49.0015513),2.3846754,49.0015513
47.73Z,boulevard,ORNANO,PARIS 18,75018,75,POINT (2.3510906 48.8953716),2.3510906,48.8953716
47.73Z,avenue,DE FONTAINEBLEAU,PRINGY,77310,77,POINT (2.905095 48.9495837),2.905095,48.9495837
47.73Z,rue,DES GAULOIS,JUVISY-SUR-ORGE,91260,91,POINT (2.3505618 49.0117941),2.3505618,49.0117941
47.73Z,avenue,PAUL VAILLANT COUTURIER,NEUILLY-SUR-MARNE,93330,93,POINT (2.150552 48.4314237),2.150552,48.4314237
47.73Z,rue,DU DOCTEUR ROUX,MONTRY,77450,77,POINT (2.375236 48.8469789),2.375236,48.8469789
47.73Z,rue,JOSEPH DE MAISTRE,PARIS 18,75018,75,POINT (2.4952583 48.7876632),2.4952583,48.7876632
47.73Z,rue,DU GENERAL LECLERC,MANDRES-LES-ROSES,94520,94,POINT (2.3968423 48.7585509),2.3968423,48.7585509
47.73Z,rue,DE BOISSY,FORGES-LES-BAINS,91470,91,POINT (2.5049128 48.7913243),2.5049128,48.7913243
47.73Z,boulevard,BEAUMARCHAIS,PARIS 4,75004,75,POINT (2.4841343 48.9154035),2.4841343,48.9154035
47.73Z,avenue,DU LONG RAYAGE,LISSES,91090,91,POINT (2.2120531 48.8618742),2.2120531,48.8618742
47.73Z,rue,LA BOETIE,PARIS 8,75008,75,POINT (2.3555562 48.8817784),2.3555562,48.8817784
47.73Z,rue,ESTIENNE D ORVES,VERRIERES-LE-BUISSON,91370,91,POINT (2.5303368 48.8837059),2.5303368,48.8837059
47.73Z,place,MADELEINE BRES,PLAISIR,78370,78,POINT (2.6974728 48.4075667),2.6974728,48.4075667
47.73Z,rue,FRANCOIS MITTERRAND,BAGNOLET,93170,93,POINT (2.4379745 48.849316),2.4379745,48.849316
47.73Z,rue,DE LA LIBERATION,BONNELLES,78830,78,POINT (2.2138866 48.8985147),2.2138866,48.8985147
47.73Z,avenue,CHARLES DE GAULLE,LOUVRES,95380,95,POINT (2.3056859 48.8816883),2.3056859,48.8816883
47.73Z,place,FRANCOISE DORIN,PARIS 17,75017,75,POINT (2.4458541 48.80904),2.4458541,48.80904
47.73Z,avenue,DU MARECHAL FOCH,LES MUREAUX,78130,78,POINT (2.3606593 48.8556412),2.3606593,48.8556412
47.73Z,avenue,DE LA PLAINE DES SPORTS,CERGY,95800,95,POINT (2.1359217 48.8566828),2.1359217,48.8566828
47.73Z,rue,DU FBG DU TEMPLE,PARIS 10,75010,75,POINT (2.3499612 48.8385825),2.3499612,48.8385825
47.73Z,rue,SOUFFLOT,PARIS 5,75005,75,POINT (2.4181025 48.8405998),2.4181025,48.8405998
47.73Z,rue,PAUL VAILLANT COUTURIER,RUEIL-MALMAISON,92500,92,POINT (2.3135399 48.8818129),2.3135399,48.8818129
47.73Z,avenue,DE STALINGRAD,ACHERES,78260,78,POINT (2.4182463 48.837237),2.4182463,48.837237
47.73Z,,DE L ANCIENNE BOULANGERIE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.3489374 48.7478603),2.3489374,48.7478603
47.73Z,rue,DE SURESNES,GARCHES,92380,92,POINT (2.2726514 48.8571864),2.2726514,48.8571864
47.73Z,rue,DU CHERCHE MIDI,PARIS 6,75006,75,POINT (2.2684867 48.8845604),2.2684867,48.8845604
47.73Z,rue,ALBERT THOMAS,CHAMPIGNY-SUR-MARNE,94500,94,POINT (2.2751919 48.8600618),2.2751919,48.8600618
47.73Z,rue,DE BEZONS,COURBEVOIE,92400,92,POINT (2.3606588 48.8393616),2.3606588,48.8393616
47.73Z,place,LUCIEN SAMPAIX,BAGNOLET,93170,93,POINT (2.3606588 48.8393616),2.3606588,48.8393616
47.73Z,place,LEON GAMBETTA,IVRY-SUR-SEINE,94200,94,POINT (2.4259439 48.908424),2.4259439,48.908424
47.73Z,rue,DE PARIS,VILLENEUVE-SAINT-GEORGES,94190,94,POINT (2.4306326 48.6422833),2.4306326,48.6422833
47.73Z,avenue,JEAN JAURES,LE PRE-SAINT-GERVAIS,93310,93,POINT (2.2738474 48.9284692),2.2738474,48.9284692
47.73Z,allée,DES SOUDANES,LOUVECIENNES,78430,78,POINT (2.320109 48.843895),2.320109,48.843895
47.73Z,avenue,DE LA REPUBLIQUE,MONTROUGE,92120,92,POINT (2.4514295 48.6298771),2.4514295,48.6298771
47.73Z,rue,DE LA PAROISSE,FONTAINEBLEAU,77300,77,POINT (2.3029258 48.8417684),2.3029258,48.8417684
47.73Z,avenue,DE L AERODROME,ORLY,94310,94,POINT (1.6924673 48.9952717),1.6924673,48.9952717
47.73Z,rue,ETIENNE LAURENT,PUSSAY,91740,91,POINT (2.1822035 48.8290495),2.1822035,48.8290495
47.73Z,rue,BOTZARIS,PARIS 19,75019,75,POINT (2.231412 48.9153657),2.231412,48.9153657
47.73Z,rue,DE MENILMONTANT,PARIS 20,75020,75,POINT (2.4480213 48.850937),2.4480213,48.850937
47.73Z,boulevard,KELLERMANN,PARIS 13,75013,75,POINT (1.7111607 48.9965839),1.7111607,48.9965839
47.73Z,place,ST ANTOINE DE PADOUE,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.0158572 48.9778487),2.0158572,48.9778487
47.73Z,avenue,MARCEAU,DRANCY,93700,93,POINT (1.9444102 48.7621182),1.9444102,48.7621182
47.73Z,rue,PASTEUR,JUVISY-SUR-ORGE,91260,91,POINT (2.683977 48.5258075),2.683977,48.5258075
47.73Z,avenue,JEAN BAPTISTE CHAMPEVAL,CRETEIL,94000,94,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.73Z,rue,REBEVAL,PARIS 19,75019,75,POINT (3.0223482 48.8002403),3.0223482,48.8002403
47.73Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92100,92,POINT (2.4697244 48.906187),2.4697244,48.906187
47.73Z,avenue,DES BOIS VERTS,VERT-SAINT-DENIS,77240,77,POINT (2.8055337 48.5840708),2.8055337,48.5840708
47.73Z,avenue,DU PRESIDENT WILSON,SAINT-DENIS,93210,93,POINT (2.2941815 48.9150779),2.2941815,48.9150779
47.73Z,allée,DU CENTRE,VERSAILLES,78000,78,POINT (2.3908221 48.8389263),2.3908221,48.8389263
47.73Z,rue,DES BATELIERS,CLICHY,92110,92,POINT (2.3504499 48.8361446),2.3504499,48.8361446
47.73Z,rue,DE LA JONQUIERE,PARIS 17,75017,75,POINT (1.9211139 49.0787027),1.9211139,49.0787027
47.73Z,,DE SAINT LEU,VILLETANEUSE,93430,93,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.73Z,boulevard,DU GENERAL LECLERC,CLICHY,92110,92,POINT (2.1856249 48.8875296),2.1856249,48.8875296
47.73Z,avenue,BUGEAUD,PARIS 16,75116,75,POINT (2.3751936 49.0045127),2.3751936,49.0045127
47.73Z,rue,LEGENDRE,PARIS 17,75017,75,POINT (2.2883439 48.8913817),2.2883439,48.8913817
47.73Z,,D HERICY,VULAINES-SUR-SEINE,77870,77,POINT (2.2895615 48.7997515),2.2895615,48.7997515
47.73Z,rue,DE LA FOSSE AUX BERGERS,VILLEMOMBLE,93250,93,POINT (2.3688767 48.8792172),2.3688767,48.8792172
47.73Z,rue,SAINT JUST,IVRY-SUR-SEINE,94200,94,POINT (2.3596317 48.9630537),2.3596317,48.9630537
47.73Z,allée,DU PROFESSEUR DUBOS,SAINT-BRICE-SOUS-FORET,95350,95,POINT (2.2915981 48.8812633),2.2915981,48.8812633
47.73Z,rue,DE LA PAROISSE,VERSAILLES,78000,78,POINT (1.820076 48.6534715),1.820076,48.6534715
47.73Z,rue,DE VERSAILLES,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.5084575 49.0439569),2.5084575,49.0439569
47.73Z,rue,VICTOR CLAIRET,VARREDDES,77910,77,POINT (2.1115165 49.0052243),2.1115165,49.0052243
47.73Z,avenue,D'ITALIE,PARIS 13,75013,75,POINT (2.2221562 48.8566969),2.2221562,48.8566969
47.73Z,avenue,JOFFRE,SAINT-MANDE,94160,94,POINT (2.2408897 49.0199269),2.2408897,49.0199269
47.73Z,rue,DU TELEGRAPHE,PARIS 20,75020,75,POINT (2.2974205 48.6779984),2.2974205,48.6779984
47.73Z,avenue,DIVISION LECLERC,DEUIL-LA-BARRE,95170,95,POINT (2.4222741 49.1131253),2.4222741,49.1131253
47.73Z,place,DU COMTE HAYMON,CORBEIL-ESSONNES,91100,91,POINT (2.1713246 48.5661253),2.1713246,48.5661253
47.73Z,place,SAINT JEAN,MELUN,77000,77,POINT (2.3573607 48.9956921),2.3573607,48.9956921
47.73Z,rue,DE L AUDIENCE,FONTENAY-SOUS-BOIS,94120,94,POINT (2.5433355 48.9661007),2.5433355,48.9661007
47.73Z,rue,PACHE,PARIS 11,75011,75,POINT (2.3394728 48.7785554),2.3394728,48.7785554
47.73Z,rue,ALEXANDRE DUMAS,PARIS 11,75011,75,POINT (2.3811538 48.7670224),2.3811538,48.7670224
47.73Z,avenue,DE CLAYE,CHELLES,77500,77,POINT (2.4098219 48.7646607),2.4098219,48.7646607
47.73Z,rue,DES FROIDES BOUILLIES,ATHIS-MONS,91200,91,POINT (2.2858402 48.9330894),2.2858402,48.9330894
47.73Z,place,SIMONE VEIL,MEUDON,92190,92,POINT (2.391343425655976 48.7646983),2.391343425655976,48.7646983
47.73Z,avenue,DU GENERAL DE GAULLE,SAINT-MANDE,94160,94,POINT (2.1942293 48.9252047),2.1942293,48.9252047
47.73Z,place,DE LA NATION,DEUIL-LA-BARRE,95170,95,POINT (2.5189743 48.9500693),2.5189743,48.9500693
47.73Z,rue,DU CHAMP GAILLARD,SAINT OUEN L'AUMONE,95310,95,POINT (2.3040925 48.9772488),2.3040925,48.9772488
47.73Z,place,DE LA REPUBLIQUE,DRAVEIL,91210,91,POINT (2.4171443 48.893969),2.4171443,48.893969
47.73Z,avenue,GALLIENI,SAINT-MANDE,94160,94,POINT (2.2757751 48.9092405),2.2757751,48.9092405
47.73Z,rue,DU BERRY,SARTROUVILLE,78500,78,POINT (2.3199137 48.9174262),2.3199137,48.9174262
47.73Z,avenue,JULES FERRY,LES CLAYES-SOUS-BOIS,78340,78,POINT (2.4247792 48.7380634),2.4247792,48.7380634
47.73Z,allée,ANTOINE WATTEAU,GARGES-LES-GONESSE,95140,95,POINT (2.3684923 48.8632024),2.3684923,48.8632024
47.73Z,rue,DES CAPUCINES,PARIS 2,75002,75,POINT (2.0738765 48.6415237),2.0738765,48.6415237
47.73Z,rue,DURET,PARIS 16,75116,75,POINT (2.2201133 48.9330614),2.2201133,48.9330614
47.73Z,place,DES COLLIBERTS,LOGNES,77185,77,POINT (2.4231014 48.874867),2.4231014,48.874867
47.73Z,rue,LUCIEN BRUNET,PONTAULT-COMBAULT,77340,77,POINT (2.0881938 48.318976),2.0881938,48.318976
47.73Z,avenue,DE PARIS,SOISY-SOUS-MONTMORENCY,95230,95,POINT (2.3282671 48.8311573),2.3282671,48.8311573
47.73Z,place,JEAN GRANDEL,GENNEVILLIERS,92230,92,POINT (2.3086972 48.896312),2.3086972,48.896312
47.73Z,rue,DE BAGNOLET,PARIS 20,75020,75,POINT (2.3666421 48.7791876),2.3666421,48.7791876
47.73Z,boulevard,STALINGRAD,MALAKOFF,92240,92,POINT (2.3258494 48.8541972),2.3258494,48.8541972
47.73Z,place,JEAN MOULIN,FOSSES,95470,95,POINT (2.4640878 48.5989865),2.4640878,48.5989865
47.73Z,rue,ERIC DE SAINT SAUVEUR,SARCELLES,95200,95,POINT (2.2205173 48.5893456),2.2205173,48.5893456
47.73Z,avenue,DE VERDUN,TRILPORT,77470,77,POINT (2.5673883 48.9347569),2.5673883,48.9347569
47.73Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2665576 48.8858258),2.2665576,48.8858258
47.73Z,rue,DUBAN,PARIS 16,75016,75,POINT (2.086029 48.899251),2.086029,48.899251
47.73Z,rue,ALBERT 1ER,CHOISY-LE-ROI,94600,94,POINT (2.1573916 48.9943881),2.1573916,48.9943881
47.73Z,rue,VAVIN,PARIS 6,75006,75,POINT (2.3808407 48.7825764),2.3808407,48.7825764
47.73Z,rue,EDOUARD MANET,CRETEIL,94000,94,POINT (2.5515629 48.7581796),2.5515629,48.7581796
47.73Z,rue,EMILE ZOLA,ALFORTVILLE,94140,94,POINT (2.403593 48.757917),2.403593,48.757917
47.73Z,rue,DES ROSIERS,SAINT-OUEN-SUR-SEINE,93400,93,POINT (2.3330516 48.8883021),2.3330516,48.8883021
47.73Z,rue,MATHILDE,EVRY-COURCOURONNES,91000,91,POINT (2.4208575 48.8107777),2.4208575,48.8107777
47.73Z,rue,D AMBOILE,CHENNEVIERES-SUR-MARNE,94430,94,POINT (2.4154122 48.854373),2.4154122,48.854373
47.73Z,place,SALVADOR ALLENDE,ALFORTVILLE,94140,94,POINT (2.5742469 48.7278712),2.5742469,48.7278712
47.73Z,rue,PORTE DE BUC,VERSAILLES,78000,78,POINT (1.9989659 48.7752971),1.9989659,48.7752971
47.73Z,rue,LABAT,PARIS 18,75018,75,POINT (2.7028727 48.4067562),2.7028727,48.4067562
47.73Z,avenue,DU DOCTEUR ARNOLD NETTER,PARIS 12,75012,75,POINT (2.2861241 48.7422885),2.2861241,48.7422885
47.73Z,avenue,DE PARIS,VINCENNES,94300,94,POINT (1.9704088 48.8658328),1.9704088,48.8658328
47.73Z,avenue,GABRIEL PERI,GENNEVILLIERS,92230,92,POINT (2.3302838 48.6341886),2.3302838,48.6341886
47.73Z,boulevard,CHARLES DE GAULLE,SANNOIS,95110,95,POINT (2.47721 48.5860858),2.47721,48.5860858
47.73Z,avenue,HENRI GINOUX,MONTROUGE,92120,92,POINT (2.3837905 48.8460949),2.3837905,48.8460949
47.73Z,place,DE LA LIBERATION,LIVRY-GARGAN,93190,93,POINT (2.2674027 48.8869205),2.2674027,48.8869205
47.73Z,boulevard,DE LA BOISSIERE,MONTREUIL,93100,93,POINT (2.366371 48.7929399),2.366371,48.7929399
47.73Z,rue,DE BREMENT,NOISY-LE-SEC,93130,93,POINT (2.4731769 48.7522268),2.4731769,48.7522268
47.73Z,rue,ANSELME RONDENAY,VITRY-SUR-SEINE,94400,94,POINT (2.2367636 48.8313559),2.2367636,48.8313559
47.73Z,rue,DE PARIS,LIEUSAINT,77127,77,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.73Z,avenue,CARNOT,CONFLANS-SAINTE-HONORINE,78700,78,POINT (2.324902 48.8848298),2.324902,48.8848298
47.73Z,rue,D ODESSA,PARIS 14,75014,75,POINT (2.4265028 48.8857382),2.4265028,48.8857382
47.73Z,place,DU GENERAL LECLERC,SANNOIS,95110,95,POINT (2.3690034 48.8778966),2.3690034,48.8778966
47.73Z,place,DU PANORAMA,CLAMART,92140,92,POINT (2.3255567 48.8973525),2.3255567,48.8973525
47.73Z,avenue,CHARLES DE GAULLE,MAROLLES-EN-HUREPOIX,91630,91,POINT (2.4060421 49.0017524),2.4060421,49.0017524
47.73Z,avenue,AUGUSTIN DUMONT,MALAKOFF,92240,92,POINT (2.0644958 48.7068536),2.0644958,48.7068536
47.73Z,,D OZOIR,ROISSY-EN-BRIE,77680,77,POINT (2.347834 48.8582204),2.347834,48.8582204
47.73Z,rue,DE BREMENT,NOISY-LE-SEC,93130,93,POINT (2.1371488 48.4294788),2.1371488,48.4294788
47.73Z,boulevard,EXELMANS,PARIS 16,75016,75,POINT (2.7446907 48.8765347),2.7446907,48.8765347
47.73Z,rue,DE PICPUS,PARIS 12,75012,75,POINT (2.4193334 48.8474293),2.4193334,48.8474293
47.73Z,place,DE LA MADELEINE,PARIS 8,75008,75,POINT (2.1844595 48.7563328),2.1844595,48.7563328
47.73Z,boulevard,ORNANO,PARIS 18,75018,75,POINT (2.3001696 48.8113925),2.3001696,48.8113925
47.73Z,place,DU PONTEL,VILLIERS-SAINT-FREDERIC,78640,78,POINT (2.2630068 48.7650207),2.2630068,48.7650207
47.73Z,rue,PDT FRANCOIS MITTERRAND,LONGJUMEAU,91160,91,POINT (2.1371488 48.4294788),2.1371488,48.4294788
47.73Z,avenue,MARCEAU,COURBEVOIE,92400,92,POINT (2.3256907 48.8933482),2.3256907,48.8933482
47.73Z,place,GASTON VIENS,ORLY,94310,94,POINT (2.2690982 48.9001945),2.2690982,48.9001945
47.73Z,rue,D ALGER,MASSY,91300,91,POINT (2.7256038 48.4164251),2.7256038,48.4164251
47.73Z,rue,WORTH,SURESNES,92150,92,POINT (2.3049418 48.6008164),2.3049418,48.6008164
47.73Z,avenue,GASTON ROUSSEL,ROMAINVILLE,93230,93,POINT (2.2850766 48.9067382),2.2850766,48.9067382
47.73Z,place,DE VENETIE,PARIS 13,75013,75,POINT (2.2847762 48.9275404),2.2847762,48.9275404
47.73Z,rue,DE LA REPUBLIQUE,MEUDON,92190,92,POINT (2.2861241 48.7422885),2.2861241,48.7422885
47.73Z,rue,PIERRE BROSSOLETTE,SEVRAN,93270,93,POINT (2.3692866 48.8553232),2.3692866,48.8553232
47.73Z,boulevard,SAINT DENIS,COURBEVOIE,92400,92,POINT (2.1559688 49.0228249),2.1559688,49.0228249
47.73Z,place,DES FETES,ABLIS,78660,78,POINT (2.2949016 48.9874605),2.2949016,48.9874605
47.73Z,avenue,DE VERDUN 1916,LA GARENNE-COLOMBES,92250,92,POINT (2.3395563 48.8549853),2.3395563,48.8549853
47.73Z,place,MONTGOLFIER,SAINT-MAURICE,94410,94,POINT (2.2523173 48.7682381),2.2523173,48.7682381
47.73Z,avenue,HENRI DUNANT,MEAUX,77100,77,POINT (2.4242375 48.6296936),2.4242375,48.6296936
47.73Z,avenue,EMILE ZOLA,PARIS 15,75015,75,POINT (2.3642941 48.9256269),2.3642941,48.9256269
47.73Z,place,FRANCOISE DORIN,PARIS 17,75017,75,POINT (2.3056859 48.8816883),2.3056859,48.8816883
47.73Z,avenue,DE SUFFREN,PARIS 15,75015,75,POINT (2.4612994 48.8488847),2.4612994,48.8488847
47.73Z,place,HENRI BARBUSSE,PARAY-VIEILLE-POSTE,91550,91,POINT (2.3472814 48.8795194),2.3472814,48.8795194
47.73Z,place,HENRI BARBUSSE,PARAY-VIEILLE-POSTE,91550,91,POINT (2.4651193 48.9365904),2.4651193,48.9365904
47.73Z,boulevard,DE LA MUETTE,GARGES-LES-GONESSE,95140,95,POINT (1.9547259 48.7570767),1.9547259,48.7570767
47.73Z,rue,DANIELLE CASANOVA,AUBERVILLIERS,93300,93,POINT (2.3742925 48.8526821),2.3742925,48.8526821
47.73Z,avenue,JEAN JAURES,AUBERVILLIERS,93300,93,POINT (1.9501058 48.7677717),1.9501058,48.7677717
47.73Z,boulevard,LEFEBVRE,PARIS 15,75015,75,POINT (2.2070661 48.937792),2.2070661,48.937792
47.73Z,rue,MARX DORMOY,PARIS 18,75018,75,POINT (1.7711234 48.8053128),1.7711234,48.8053128
47.73Z,rue,JULES GUESDE,MONTROUGE,92120,92,POINT (2.2500856 48.8952784),2.2500856,48.8952784
47.73Z,boulevard,NEY,PARIS 18,75018,75,POINT (2.2132144 48.8879477),2.2132144,48.8879477
47.73Z,rue,CURIAL,PARIS 19,75019,75,POINT (2.6742639 48.5482618),2.6742639,48.5482618
47.73Z,rue,DE LA DIVISION LECLERC,LINAS,91310,91,POINT (2.5718247 48.9423665),2.5718247,48.9423665
47.73Z,rue,MANIN,PARIS 19,75019,75,POINT (2.2911074 48.8444202),2.2911074,48.8444202
47.73Z,place,DE LA HALLE,MAGNY-EN-VEXIN,95420,95,POINT (2.5037531 48.9092361),2.5037531,48.9092361
47.73Z,rue,DE LA MARNE,ERAGNY,95610,95,POINT (2.4720386 48.7205544),2.4720386,48.7205544
47.73Z,rue,DE GRENELLE,PARIS 7,75007,75,POINT (2.2152814 48.8562291),2.2152814,48.8562291
47.73Z,avenue,EMILE COSSONNEAU,NOISY-LE-GRAND,93160,93,POINT (2.6648957 48.7910907),2.6648957,48.7910907
47.73Z,place,AURELIE NEMOURS,PARIS 13,75013,75,POINT (2.3397941 48.8819539),2.3397941,48.8819539
47.73Z,rue,LOUISE MICHEL,MANTES-LA-VILLE,78711,78,POINT (1.6956409 48.980216),1.6956409,48.980216
47.73Z,rue,DU BOIS DE BOULOGNE,NEUILLY-SUR-SEINE,92200,92,POINT (2.281442 48.9188182),2.281442,48.9188182
47.73Z,rue,DES ECOLES,PARIS 5,75005,75,POINT (2.2528759 48.9147995),2.2528759,48.9147995
47.73Z,rue,DE LOURMEL,PARIS 15,75015,75,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.73Z,rue,DE SAINT QUENTIN,NOGENT-SUR-MARNE,94130,94,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.73Z,rue,LAURISTON,PARIS 16,75116,75,POINT (2.4617976 48.8180002),2.4617976,48.8180002
47.73Z,rue,DU MARECHAL MAUNOURY,VINCENNES,94300,94,POINT (2.627743 48.8533031),2.627743,48.8533031
47.73Z,avenue,DU BAC,SAINT-MAUR-DES-FOSSES,94210,94,POINT (2.2258867 49.0259051),2.2258867,49.0259051
47.73Z,rue,DE PARIS,GRETZ-ARMAINVILLIERS,77220,77,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.73Z,,D ESTE,PARIS 13,75013,75,POINT (2.3408664 48.9077713),2.3408664,48.9077713
47.73Z,rue,RACINE,BOBIGNY,93000,93,POINT (2.550346877199717 48.81312775),2.550346877199717,48.81312775
47.73Z,place,DES VICTOIRES,ASNIERES-SUR-SEINE,92600,92,POINT (2.2416496 48.904805),2.2416496,48.904805
47.73Z,avenue,DU GENERAL LECLERC,BOURG-LA-REINE,92340,92,POINT (2.1627369 48.9367544),2.1627369,48.9367544
47.73Z,rue,DU FBG ST ANTOINE,PARIS 12,75012,75,POINT (2.2483242 48.8982683),2.2483242,48.8982683
47.73Z,,DE MONTFERMEIL,CHELLES,77500,77,POINT (2.4015373 48.8599073),2.4015373,48.8599073
47.73Z,avenue,DIVISION LECLERC,ANTONY,92160,92,POINT (2.4936377 48.933537),2.4936377,48.933537
47.73Z,rue,MONTORGUEIL,PARIS 2,75002,75,POINT (2.2970046 48.9299389),2.2970046,48.9299389
47.73Z,rue,CAULAINCOURT,PARIS 18,75018,75,POINT (2.0630057 48.8902867),2.0630057,48.8902867
47.73Z,rue,TREBOIS,LEVALLOIS-PERRET,92300,92,POINT (2.3908221 48.8389263),2.3908221,48.8389263
47.73Z,rue,EDMOND HUBERT,EGREVILLE,77620,77,POINT (2.3613941 48.8669519),2.3613941,48.8669519
47.73Z,rue,DE LA PECHERIE,COULOMMIERS,77120,77,POINT (2.3560002 48.8695518),2.3560002,48.8695518
47.73Z,rue,DE PARIS,CLICHY,92110,92,POINT (2.5339447 48.8461159),2.5339447,48.8461159
47.73Z,rue,EUGENE DELACROIX,AULNAY-SOUS-BOIS,93600,93,POINT (2.695163 48.763104),2.695163,48.763104
47.73Z,avenue,JEAN JAURES,DRANCY,93700,93,POINT (2.3331694 48.8407978),2.3331694,48.8407978
47.73Z,rue,DE NORMANDIE,AULNAY-SOUS-BOIS,93600,93,POINT (2.288835 48.790591),2.288835,48.790591
47.73Z,allée,SAINTE LUCIE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.1556441 48.8870009),2.1556441,48.8870009
47.73Z,avenue,DE VERDUN,LIMEIL-BREVANNES,94450,94,POINT (2.2773386 48.8446535),2.2773386,48.8446535
47.73Z,avenue,DU PRESIDENT KENNEDY,MENUCOURT,95180,95,POINT (2.306693627465706 48.9010933),2.306693627465706,48.9010933
